"NIT","RAZON SOCIAL","AÑO","MES","MUNICIPIO","ESTRATO","No. SUSCRIPTORES ACUEDUCTO","CONSUMO M3 ACUEDUCTO","PROMEDIO CONSUMO ACUEDUCTO","No. SUSCRIPTORES ALCANTARILLADO","CONSUMO M3 ALCANTARILLADO","PROMEDIO CONSUMO ALCANTARILLADO"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","RISARALDA","Estrato6","1","16","16","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","RISARALDA","Industrial","2","595","297.5","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","RISARALDA","Comercial","140","1.174","8.39","126","764","6.06"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","RISARALDA","Publico / Oficial","32","496","15.5","26","437","16.81"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SALAMINA","Estrato1","959","7.851","8.19","923","7.51","8.14"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SALAMINA","Estrato2","1.611","13.766","8.55","1.581","13.456","8.51"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SALAMINA","Estrato3","773","7.532","9.74","773","7.532","9.74"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SALAMINA","Estrato4","19","234","12.32","19","234","12.32"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SALAMINA","Estrato5","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SALAMINA","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SALAMINA","Industrial","3","38","12.67","2","23","11.5"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SALAMINA","Comercial","297","2.387","8.04","294","2.35","7.99"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SALAMINA","Publico / Oficial","45","1.535","34.11","42","1.535","36.55"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAMANA","Estrato1","642","4.634","7.22","390","2.943","7.55"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAMANA","Estrato2","988","8.294","8.39","902","7.21","7.99"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAMANA","Estrato3","461","4.495","9.75","448","4.409","9.84"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAMANA","Estrato4","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAMANA","Estrato5","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAMANA","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAMANA","Industrial","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAMANA","Comercial","217","1.435","6.61","208","1.243","5.98"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAMANA","Publico / Oficial","26","642","24.69","21","579","27.57"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAN JOSE","Estrato1","217","2.25","10.37","103","696","6.76"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAN JOSE","Estrato2","406","3.712","9.14","318","2.393","7.53"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAN JOSE","Estrato3","29","135","4.66","25","120","4.8"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAN JOSE","Estrato4","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAN JOSE","Estrato5","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAN JOSE","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAN JOSE","Industrial","1","1","1","1","1","1"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAN JOSE","Comercial","69","239","3.46","65","232","3.57"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SAN JOSE","Publico / Oficial","23","355","15.43","20","173","8.65"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SUPIA","Estrato1","82","1.193","14.55","54","758","14.04"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SUPIA","Estrato2","2.72","34.447","12.66","2.507","30.667","12.23"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SUPIA","Estrato3","2.004","26.359","13.15","1.754","20.979","11.96"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SUPIA","Estrato4","19","652","34.32","8","109","13.63"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SUPIA","Estrato5","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SUPIA","Estrato6","7","161","23","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SUPIA","Industrial","4","19","4.75","3","18","6"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SUPIA","Comercial","337","9.369","27.8","302","4.532","15.01"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","SUPIA","Publico / Oficial","56","5.914","105.61","50","5.385","107.7"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VICTORIA","Estrato1","633","5.423","8.57","514","4.158","8.09"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VICTORIA","Estrato2","583","5.449","9.35","558","5.178","9.28"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VICTORIA","Estrato3","250","2.339","9.36","248","2.303","9.29"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VICTORIA","Estrato4","2","35","17.5","2","35","17.5"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VICTORIA","Estrato5","1","30","30","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VICTORIA","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VICTORIA","Industrial","1","1","1","1","1","1"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VICTORIA","Comercial","124","858","6.92","106","654","6.17"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VICTORIA","Publico / Oficial","25","344","13.76","20","246","12.3"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VITERBO","Estrato1","950","13.614","14.33","920","13.093","14.23"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VITERBO","Estrato2","1.276","17.456","13.68","1.233","16.537","13.41"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VITERBO","Estrato3","1.261","17.874","14.17","1.211","16.696","13.79"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VITERBO","Estrato4","308","6.287","20.41","3","37","12.33"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VITERBO","Estrato5","8","80","10","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VITERBO","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VITERBO","Industrial","3","64","21.33","3","64","21.33"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VITERBO","Comercial","227","2.922","12.87","216","2.271","10.51"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","FEBRERO","VITERBO","Publico / Oficial","41","1.675","40.85","38","1.102","29"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","AGUADAS","Estrato1","1.147","9.577","8.35","1.043","8.782","8.42"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","AGUADAS","Estrato2","2.324","21.173","9.11","2.153","20.134","9.35"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","AGUADAS","Estrato3","491","4.864","9.91","485","4.574","9.43"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","AGUADAS","Estrato4","19","163","8.58","17","116","6.82"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","AGUADAS","Estrato5","1","16","16","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","AGUADAS","Estrato6","2","473","236.5","1","446","446"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","AGUADAS","Industrial","2","9","4.5","1","2","2"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","AGUADAS","Comercial","373","3.514","9.42","364","3.315","9.11"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","AGUADAS","Publico / Oficial","42","2.324","55.33","35","2.253","64.37"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ANSERMA","Estrato1","1.392","11.637","8.36","1.31","10.932","8.35"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ANSERMA","Estrato2","1.887","15.069","7.99","1.845","14.762","8"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ANSERMA","Estrato3","3.147","23.358","7.42","3.128","23.197","7.42"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ANSERMA","Estrato4","266","1.835","6.9","264","1.834","6.95"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ANSERMA","Estrato5","3","79","26.33","1","57","57"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ANSERMA","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ANSERMA","Industrial","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ANSERMA","Comercial","579","4.06","7.01","569","3.855","6.78"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ANSERMA","Publico / Oficial","55","3.1","56.36","45","2.457","54.6"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARAUCA","Estrato1","754","7.904","10.48","652","6.478","9.94"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARAUCA","Estrato2","711","8.516","11.98","648","7.616","11.75"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARAUCA","Estrato3","37","370","10","37","370","10"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARAUCA","Estrato4","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARAUCA","Estrato5","1","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARAUCA","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARAUCA","Industrial","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARAUCA","Comercial","94","848","9.02","91","832","9.14"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARAUCA","Publico / Oficial","16","409","25.56","11","281","25.55"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARMA","Estrato1","45","551","12.24","30","373","12.43"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARMA","Estrato2","370","3.781","10.22","307","3.014","9.82"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARMA","Estrato3","35","369","10.54","24","184","7.67"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARMA","Estrato4","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARMA","Estrato5","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARMA","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARMA","Industrial","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARMA","Comercial","73","802","10.99","46","183","3.98"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","ARMA","Publico / Oficial","8","219","27.38","6","200","33.33"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","BELALCAZAR","Estrato1","581","5.037","8.67","372","3.074","8.26"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","BELALCAZAR","Estrato2","779","6.683","8.58","598","4.944","8.27"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","BELALCAZAR","Estrato3","386","3.214","8.33","357","2.964","8.3"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","BELALCAZAR","Estrato4","9","175","19.44","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","BELALCAZAR","Estrato5","1","9","9","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","BELALCAZAR","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","BELALCAZAR","Industrial","2","2","1","1","2","2"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","BELALCAZAR","Comercial","120","911","7.59","106","811","7.65"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","BELALCAZAR","Publico / Oficial","27","372","13.78","24","364","15.17"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","CHINCHINA","Estrato1","2","23.654","11.83","1.92","22.448","11.69"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","CHINCHINA","Estrato2","5.144","63.606","12.37","4.932","60.364","12.24"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","CHINCHINA","Estrato3","3.519","44.344","12.6","3.508","44.029","12.55"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","CHINCHINA","Estrato4","1.853","19.996","10.79","1.849","19.885","10.75"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","CHINCHINA","Estrato5","363","4.307","11.87","357","4.217","11.81"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","CHINCHINA","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","CHINCHINA","Industrial","11","110.668","10,060.73","8","104.589","13,073.63"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","CHINCHINA","Comercial","1.028","11.473","11.16","989","10.172","10.29"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","CHINCHINA","Publico / Oficial","77","4.017","52.17","75","3.994","53.25"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","FILADELFIA","Estrato1","265","1.89","7.13","234","1.608","6.87"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","FILADELFIA","Estrato2","658","4.868","7.4","645","4.461","6.92"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","FILADELFIA","Estrato3","518","3.713","7.17","515","3.649","7.09"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","FILADELFIA","Estrato4","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","FILADELFIA","Estrato5","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","FILADELFIA","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","FILADELFIA","Industrial","1","10","10","1","10","10"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","FILADELFIA","Comercial","98","568","5.8","96","558","5.81"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","FILADELFIA","Publico / Oficial","25","778","31.12","22","712","32.36"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","GUARINOCITO","Estrato1","207","3.669","17.72","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","GUARINOCITO","Estrato2","564","8.542","15.15","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","GUARINOCITO","Estrato3","16","579","36.19","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","GUARINOCITO","Estrato4","3","78","26","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","GUARINOCITO","Estrato5","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","GUARINOCITO","Estrato6","0","0","0","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","GUARINOCITO","Industrial","1","59","59","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","GUARINOCITO","Comercial","78","4.703","60.29","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","GUARINOCITO","Publico / Oficial","11","401","36.45","0","0","0"
"890.803.239-9","Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P","2,021","MARZO","KILOMETRO 41","Estrato1","158","1.824","11.54","35","377","10.77"
